run_id,model_type,seed,num_ants,mean_arrest_duration,pheromones.pheromone_max_timestep,pheromones.pheromone_radius_multiplier,pheromones.pheromone_threshold,experiment,pheromones.pheromone_decay_rate,pheromones.pheromone_deposition_rate,final_clustering,steady_state_clustering
94,stigmergy,123,64,5.5,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
94,stigmergy,123,64,5.5,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
339,stigmergy,123,128,5.5,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
60,stigmergy,123,64,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
60,stigmergy,123,64,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
34,stigmergy,123,64,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
34,stigmergy,123,64,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
160,stigmergy,123,64,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.921875,0.908002774445111
160,stigmergy,123,64,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.921875,0.908002774445111
352,stigmergy,123,128,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.78125,0.7316177389522096
194,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,1.249750049990002e-05
194,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,1.249750049990002e-05
33,stigmergy,123,64,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
33,stigmergy,123,64,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
158,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.953125,0.9592737702459508
158,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.953125,0.9592737702459508
193,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,1.249750049990002e-05
193,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,1.249750049990002e-05
355,stigmergy,123,128,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
167,stigmergy,123,64,10.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,1.249750049990002e-05
167,stigmergy,123,64,10.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,1.249750049990002e-05
363,stigmergy,123,128,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
151,stigmergy,123,64,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
151,stigmergy,123,64,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
169,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,1.249750049990002e-05
169,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,1.249750049990002e-05
156,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.828125,0.8756904869026195
156,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.828125,0.8756904869026195
364,stigmergy,123,128,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
390,stigmergy,123,128,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
216,stigmergy,123,64,10.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.015625,0.0007342281543691262
229,stigmergy,123,64,10.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,4.686562687462508e-05
211,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.96875,0.9743488802239552
211,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.96875,0.9743488802239552
227,stigmergy,123,64,10.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.95,3.0,1.0,0.9679157918416317
218,stigmergy,123,64,10.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.875,0.924999375124975
220,stigmergy,123,64,10.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,1.249750049990002e-05
280,stigmergy,123,128,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.78125,0.7059838032393522
274,stigmergy,123,128,3.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
273,stigmergy,123,128,3.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
287,stigmergy,123,128,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
245,stigmergy,123,128,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0011950734853029394
289,stigmergy,123,128,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.9453125,0.935750349930014
242,stigmergy,123,64,10.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.96875,0.9786886372725455
221,stigmergy,123,64,10.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,1.249750049990002e-05
226,stigmergy,123,64,10.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.984375,0.951000424915017
219,stigmergy,123,64,10.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,1.249750049990002e-05
210,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.953125,0.9348099130173965
210,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.953125,0.9348099130173965
217,stigmergy,123,64,10.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.875,0.42062837432513495
228,stigmergy,123,64,10.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,1.249750049990002e-05
288,stigmergy,123,128,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.8828125,0.8913701634673066
243,stigmergy,123,128,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0078125,0.00016715406918616277
244,stigmergy,123,128,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0078125,0.00027963157368526294
286,stigmergy,123,128,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
272,stigmergy,123,128,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.6953125,0.6244735427914417
275,stigmergy,123,128,3.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
281,stigmergy,123,128,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.8203125,0.8097864802039592
257,stigmergy,123,128,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
268,stigmergy,123,128,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.0,0.0001265371925614877
250,stigmergy,123,128,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
292,stigmergy,123,128,3.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.890625,0.8844012447510498
266,stigmergy,123,128,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.796875,0.7562674965006999
259,stigmergy,123,128,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
261,stigmergy,123,128,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.5546875,0.663675077484503
295,stigmergy,123,128,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.8671875,0.819303326834633
235,stigmergy,123,64,10.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.96875,0.9806538692261547
232,stigmergy,123,64,10.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.249750049990002e-05
204,stigmergy,123,64,10.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,1.249750049990002e-05
204,stigmergy,123,64,10.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,1.249750049990002e-05
203,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.890625,0.8293934963007399
203,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.890625,0.8293934963007399
294,stigmergy,123,128,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.0
260,stigmergy,123,128,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
267,stigmergy,123,128,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.0
293,stigmergy,123,128,3.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.9375,0.9230435162967406
258,stigmergy,123,128,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
251,stigmergy,123,128,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
256,stigmergy,123,128,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
269,stigmergy,123,128,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.6484375,0.6572060587882423
202,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,4.686562687462508e-05
202,stigmergy,123,64,10.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,4.686562687462508e-05
205,stigmergy,123,64,10.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.249750049990002e-05
205,stigmergy,123,64,10.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.249750049990002e-05
233,stigmergy,123,64,10.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,1.249750049990002e-05
234,stigmergy,123,64,10.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,1.0,0.9789260897820435
346,stigmergy,123,128,5.5,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.875,0.8502252674465107
174,stigmergy,123,64,10.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,1.249750049990002e-05
174,stigmergy,123,64,10.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,1.249750049990002e-05
180,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.953125,0.9328259348130374
180,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.953125,0.9328259348130374
379,stigmergy,123,128,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.84375,0.844695123475305
20,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.875,0.787870550889822
20,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.875,0.787870550889822
187,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.828125,0.8035861577684463
187,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.828125,0.8035861577684463
18,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.234375,0.10848455308938212
18,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.234375,0.10848455308938212
173,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.828125,0.8648207858428314
173,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.828125,0.8648207858428314
341,stigmergy,123,128,5.5,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
27,stigmergy,123,64,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.015625,0.00015309438112377525
27,stigmergy,123,64,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.015625,0.00015309438112377525
9,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.015625,0.0001280993801239752
9,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.015625,0.0001280993801239752
0,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.015625,0.00010935312937412518
0,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.015625,0.00010935312937412518
383,stigmergy,123,128,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
145,stigmergy,123,64,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.890625,0.8427220805838832
145,stigmergy,123,64,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.890625,0.8427220805838832
377,stigmergy,123,128,5.5,,2.5,9.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.9375,0.9517112202559488
11,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.03125,0.013606653669266148
11,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.03125,0.013606653669266148
348,stigmergy,123,128,5.5,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.0
370,stigmergy,123,128,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.96875,0.9652382023595281
142,stigmergy,123,64,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
142,stigmergy,123,64,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
384,stigmergy,123,128,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
7,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
7,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
29,stigmergy,123,64,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.015625,0.0026869626074785043
29,stigmergy,123,64,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.015625,0.0026869626074785043
16,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
16,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
189,stigmergy,123,64,10.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.015625,0.0007498500299940012
189,stigmergy,123,64,10.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.015625,0.0007498500299940012
129,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,6.56118776244751e-05
129,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,6.56118776244751e-05
42,stigmergy,123,64,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
42,stigmergy,123,64,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
89,stigmergy,123,64,5.5,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
89,stigmergy,123,64,5.5,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
116,stigmergy,123,64,5.5,,2.5,9.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
116,stigmergy,123,64,5.5,,2.5,9.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
324,stigmergy,123,128,5.5,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0078125,0.00027806938612277545
45,stigmergy,123,64,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.828125,0.7618288842231554
45,stigmergy,123,64,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.828125,0.7618288842231554
323,stigmergy,123,128,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.9609375,0.930242076584683
111,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
111,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
73,stigmergy,123,64,3.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.9375,0.9308919466106779
73,stigmergy,123,64,3.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.9375,0.9308919466106779
118,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.8125,0.7406081283743251
118,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.8125,0.7406081283743251
87,stigmergy,123,64,5.5,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
87,stigmergy,123,64,5.5,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
315,stigmergy,123,128,3.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.9375,0.9318495675864827
127,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.984375,0.9592144071185763
127,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.984375,0.9592144071185763
80,stigmergy,123,64,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.859375,0.8606653669266147
80,stigmergy,123,64,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.859375,0.8606653669266147
74,stigmergy,123,64,3.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.96875,0.9404806538692262
74,stigmergy,123,64,3.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.96875,0.9404806538692262
120,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
120,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
312,stigmergy,123,128,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
6,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
6,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
385,stigmergy,123,128,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
28,stigmergy,123,64,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.015625,0.0004217906418716257
28,stigmergy,123,64,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.015625,0.0004217906418716257
143,stigmergy,123,64,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
143,stigmergy,123,64,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
371,stigmergy,123,128,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.9453125,0.9659849280143972
17,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
17,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
188,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.953125,0.9252368276344731
188,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.953125,0.9252368276344731
376,stigmergy,123,128,5.5,,2.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.9296875,0.9281128149370126
144,stigmergy,123,64,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.015625,0.0011997600479904018
144,stigmergy,123,64,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.015625,0.0011997600479904018
382,stigmergy,123,128,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
1,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.015625,0.00017808938212357528
1,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.015625,0.00017808938212357528
349,stigmergy,123,128,5.5,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.8046875,0.7904653444311138
10,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.015625,0.0011310237952409517
10,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.015625,0.0011310237952409517
340,stigmergy,123,128,5.5,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
172,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.75,0.7787692461507698
172,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.75,0.7787692461507698
186,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,1.249750049990002e-05
186,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,1.249750049990002e-05
19,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.640625,0.6609334383123375
19,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.640625,0.6609334383123375
26,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.46875,0.08032768446310738
26,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.46875,0.08032768446310738
8,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
8,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
181,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.984375,0.9796072035592881
181,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.984375,0.9796072035592881
175,stigmergy,123,64,10.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.249750049990002e-05
175,stigmergy,123,64,10.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.249750049990002e-05
347,stigmergy,123,128,5.5,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.890625,0.9070076609678064
21,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.0
21,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.0
378,stigmergy,123,128,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0078125,0.0005920690861827635
75,stigmergy,123,64,3.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.00015309438112377525
75,stigmergy,123,64,3.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.00015309438112377525
81,stigmergy,123,64,5.5,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.015625,0.00020620875824835033
81,stigmergy,123,64,5.5,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.015625,0.00020620875824835033
313,stigmergy,123,128,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
121,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.874625074985003e-05
121,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.874625074985003e-05
119,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.828125,0.8267846430713858
119,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.828125,0.8267846430713858
86,stigmergy,123,64,5.5,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
86,stigmergy,123,64,5.5,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
72,stigmergy,123,64,3.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.828125,0.8658455808838232
72,stigmergy,123,64,3.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.828125,0.8658455808838232
126,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.9375,0.9114395870825834
126,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.9375,0.9114395870825834
314,stigmergy,123,128,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,3.905468906218756e-05
44,stigmergy,123,64,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
44,stigmergy,123,64,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
110,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.484375,0.6377599480103979
110,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.484375,0.6377599480103979
322,stigmergy,123,128,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.9375,0.9000543641271745
43,stigmergy,123,64,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
43,stigmergy,123,64,3.0,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
128,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.921875,0.96561625174965
128,stigmergy,123,64,5.5,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.921875,0.96561625174965
88,stigmergy,123,64,5.5,,1.5,9.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
